implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-single,sort16M.data,249,0,2,4,8,8,16777216,11832,1479,0.293829311,0.807113668,0.645256841,1.459818985,0.321415241,0.000047554,2.114101,0.391688,0.884142,3.541382266
mpi-single,sort16M.data,249,1,2,4,8,8,16777216,11832,1479,0.362868788,0.857297855,0.680811826,1.471398217,0.251684937,0.000094912,1.471671,0.411647,0.812961,3.636392878
mpi-single,sort16M.data,249,2,2,4,8,8,16777216,11832,1479,0.29591494,0.853612827,0.760334448,1.747796035,0.326326891,0.000060425,1.46405,0.434805,1.703619,3.996695044
mpi-single,sort16M.data,249,3,2,4,8,8,16777216,11832,1479,0.291927539,0.8481863,0.760047574,1.078801574,0.286853862,0.000060941,1.451793,0.426491,1.14249,3.278947583
mpi-multi,sort16K.data,173,0,2,4,8,32,16384,8000,1000,0.00090532,0.031164471,0.04532801,0.003360984,0.004976653,0.0000116,0.052306,0.000305,0.005535,0.06711935
mpi-multi,sort16K.data,173,1,2,4,8,32,16384,8000,1000,0.001129737,0.030471939,0.045283198,0.003312185,0.004625278,0.00001048,0.052964,0.000273,0.005056,0.065968762
mpi-multi,sort16K.data,173,2,2,4,8,32,16384,8000,1000,0.001233351,0.030551641,0.04561479,0.002454954,0.006332143,0.000009201,0.050924,0.000411,0.006707,0.0670914
mpi-multi,sort16K.data,173,3,2,4,8,32,16384,8000,1000,0.001378595,0.030766808,0.04621915,0.002473645,0.003899286,0.000009391,0.053267,0.000247,0.004434,0.065305591
mpi-multi,sort256K.data,200,0,2,2,4,16,262144,4068,1017,0.006617919,0.036100804,0.123121222,0.002363187,0.024204678,0.000772315,0.327643,0.00146,0.031375,0.13901114
mpi-multi,sort256K.data,200,1,2,2,4,16,262144,4068,1017,0.008699094,0.038164307,0.200274262,0.002035968,0.010612896,0.000058293,0.090536,0.002542,0.019304,0.168631371
mpi-multi,sort256K.data,200,2,2,2,4,16,262144,4068,1017,0.005606713,0.037382823,0.238140026,0.001782936,0.024459407,0.000950013,0.164894,0.001663,0.030998,0.196096814
mpi-multi,sort256K.data,200,3,2,2,4,16,262144,4068,1017,0.005727928,0.038523805,0.28798307,0.00245342,0.01520359,0.000082404,0.187076,0.004637,0.021325,0.211516152
mpi-multi,sort64K.data,343,0,4,16,64,256,65536,64000,1000,0.001848857,0.030332251,0.433377905,0.000559,0.011232084,0.000032211,0.150453,0.000113,0.012805,0.264358811
mpi-multi,sort64K.data,343,1,4,16,64,256,65536,64000,1000,0.001847196,0.030003442,0.461838989,0.000488872,0.006169143,0.000031681,0.121069,0.000122,0.007694,0.272784717
mpi-multi,sort64K.data,343,2,4,16,64,256,65536,64000,1000,0.001737262,0.029776815,0.46056321,0.000544439,0.006148476,0.000040021,0.120672,0.000126,0.007728,0.272435746
mpi-multi,sort64K.data,343,3,4,16,64,256,65536,64000,1000,0.001610139,0.03027305,0.442215353,0.000719341,0.00610877,0.000032571,0.130167,0.00012,0.007959,0.263748382
mpi-single,sort4K.data,324,0,4,128,512,512,4096,512000,1000,0.000057922,0.031348647,4.932892919,0.000756664,0.000173737,0.007276462,0.036441,0,0.001047,4.974409493
mpi-single,sort4K.data,324,1,4,128,512,512,4096,512000,1000,0.000076493,0.030754302,4.41167581,0.00126333,0.000188765,0.006516488,0.035278,0,0.00117,4.45615597
mpi-single,sort4K.data,324,2,4,128,512,512,4096,512000,1000,0.000058063,0.030890278,4.735047499,0.001304938,0.000155226,0.004719559,0.035294,0,0.00081,4.777711238
mpi-single,sort4K.data,324,3,4,128,512,512,4096,512000,1000,0.000055993,0.030978241,3.618145152,0.000773225,0.000161538,0.004983761,0.035463,0,0.001069,3.660890845
mpi-multi,sort4M.data,385,0,4,16,64,256,4194304,64832,1013,0.071316083,0.085151173,0.454942065,0.042393727,0.128785656,0.000048322,0.736998,0.000115,0.174882,0.77225615
mpi-multi,sort4M.data,385,1,4,16,64,256,4194304,64832,1013,0.10094043,0.090149308,0.326637783,0.03366028,0.117687315,0.000055552,0.619709,0.000121,0.152764,0.797080527
mpi-multi,sort4M.data,385,2,4,16,64,256,4194304,64832,1013,0.07683481,0.086138976,0.343932809,0.026052674,0.141426687,0.000057082,0.484662,0.000127,0.170264,0.6801404
mpi-multi,sort4M.data,385,3,4,16,64,256,4194304,64832,1013,0.080634897,0.08990218,0.558097349,0.024095189,0.237860873,0.000052592,0.497698,0.000144,0.267579,0.905693076
mpi-single,sort16M.data,250,0,2,8,16,16,16777216,19568,1223,0.29628583,0.23343244,0.540881732,1.387655599,0.402056113,0.000063953,1.620546,0.167126,0.804348,2.865624891
mpi-single,sort16M.data,250,1,2,8,16,16,16777216,19568,1223,0.358373789,0.232462924,0.515055897,1.29686388,0.392722407,0.000158256,0.905766,0.18203,0.747063,2.801642438
mpi-single,sort16M.data,250,2,2,8,16,16,16777216,19568,1223,0.302227627,0.236523405,0.588930603,1.319940804,0.484480828,0.000120044,0.933338,0.176308,0.79583,2.937556301
mpi-single,sort16M.data,250,3,2,8,16,16,16777216,19568,1223,0.282292186,0.227684071,0.642681841,1.2668893159999999,0.470726438,0.000112054,0.979879,0.156775,0.768467,2.895405235
mpi-multi,sort4K.data,463,0,8,1,8,32,4096,8000,1000,0.000334854,0.029889075,0.054544179,0.002027234,0.001515712,0.00000806,0.055989,0.000286,0.000141,0.06358702
mpi-multi,sort4K.data,463,1,8,1,8,32,4096,8000,1000,0.000308223,0.029221176,0.050750489,0.001937475,0.001786303,0.00000987,0.056465,0.000307,0.001272,0.061657389
mpi-multi,sort4K.data,463,2,8,1,8,32,4096,8000,1000,0.000306283,0.029979018,0.047455062,0.001881615,0.003492218,0.00000988,0.046775,0.000311,0.000153,0.06241443
mpi-multi,sort4K.data,463,3,8,1,8,32,4096,8000,1000,0.000302982,0.029258118,0.05931579,0.001853741,0.008820584,0.00000815,0.060267,0.000385,0.000145,0.072868989
mpi-multi,sort256K.data,201,0,2,4,8,32,262144,8056,1007,0.005742961,0.035199984,0.094516604,0.0019079,0.013107955,0.000276592,0.262105,0.000437,0.021641,0.11219772
mpi-multi,sort256K.data,201,1,2,4,8,32,262144,8056,1007,0.006698062,0.035705308,0.084464054,0.002341808,0.013193061,0.000126576,0.082208,0.000382,0.022555,0.10923109
mpi-multi,sort256K.data,201,2,2,4,8,32,262144,8056,1007,0.005639358,0.035874053,0.088085713,0.002035466,0.012774305,0.00023357,0.082086,0.00057,0.02121,0.108987909
mpi-multi,sort256K.data,201,3,2,4,8,32,262144,8056,1007,0.005552515,0.035963366,0.087033636,0.001944398,0.013909407,0.000156816,0.082219,0.000391,0.022595,0.109446609
mpi-multi,sort16K.data,174,0,2,8,16,64,16384,16000,1000,0.001010533,0.031101669,0.05715285,0.002493578,0.001598638,0.00001327,0.050315,0.000208,0.000405,0.068468095
mpi-multi,sort16K.data,174,1,2,8,16,64,16384,16000,1000,0.001467268,0.030582942,0.054017336,0.002459291,0.00180775,0.00001546,0.048003,0.000225,0.002169,0.066607234
mpi-multi,sort16K.data,174,2,2,8,16,64,16384,16000,1000,0.001168858,0.031250254,0.052861899,0.00248795,0.001881508,0.00001206,0.048329,0.000238,0.002501,0.067051449
mpi-multi,sort16K.data,174,3,2,8,16,64,16384,16000,1000,0.001171519,0.030978165,0.055322769,0.00307468,0.002666584,0.00001251,0.048606,0.000221,0.00328,0.068859528
mpi-multi,sort64K.data,344,0,4,32,128,512,65536,128000,1000,0.001212504,0.030025529,0.531814289,0.001156138,0.134708442,0.000053513,0.200017,0.000153,0.136225,0.436017047
mpi-multi,sort64K.data,344,1,4,32,128,512,65536,128000,1000,0.00158083,0.030519181,0.54945976,0.001221652,0.134381345,0.000046912,0.190466,0.000143,0.136254,0.446530192
mpi-multi,sort64K.data,344,2,4,32,128,512,65536,128000,1000,0.00136033,0.029960627,0.619550173,0.001094607,0.135279323,0.000046412,0.200045,0.000147,0.136953,0.480636073
mpi-multi,sort64K.data,344,3,4,32,128,512,65536,128000,1000,0.001422005,0.030116646,0.600024142,0.00097384,0.135196911,0.000060443,0.20007,0.000149,0.136885,0.471833743
mpi-single,sort16M.data,251,0,2,16,32,32,16777216,35456,1108,0.454822761,0.326329014,0.577890859,1.512722313,0.487284169,0.000098624,2.346304,0.089485,0.949879,3.367064476
mpi-single,sort16M.data,251,1,2,16,32,32,16777216,35456,1108,0.551756272,0.354486991,0.590263647,1.521628238,0.543166661,0.000118165,1.3867180000000001,0.086799,1.052511,3.56895339
mpi-single,sort16M.data,251,2,2,16,32,32,16777216,35456,1108,0.468726635,0.366141098,0.580774046,1.5070270300000002,0.521186873,0.0002587,1.32853,0.085319,0.950344,3.454235578
mpi-single,sort16M.data,251,3,2,16,32,32,16777216,35456,1108,0.457401464,0.360862551,0.577778005,1.4654844009999999,0.527421735,0.000207308,1.306408,0.085665,0.95137,3.397765246
mpi-single,sort64K.data,345,0,4,1,4,4,65536,4016,1004,0.000971291,0.004148231,0.145656744,0.006167323,0.01120727,0.000024381,0.17059,0.001075,0.012675,0.170381395
mpi-single,sort64K.data,345,1,4,1,4,4,65536,4016,1004,0.001182856,0.004121875,0.137140666,0.004901541,0.011352417,0.000021819,0.14107,0.001021,0.013673,0.160947238
mpi-single,sort64K.data,345,2,4,1,4,4,65536,4016,1004,0.000967937,0.00402863,0.100971841,0.0048829,0.011190462,0.000023418,0.104889,0.001014,0.013488,0.124214275
mpi-single,sort64K.data,345,3,4,1,4,4,65536,4016,1004,0.001036388,0.004137012,0.117835031,0.004869948,0.011171335,0.00002236,0.122307,0.000969,0.013436,0.141240784
mpi-multi,sort4K.data,464,0,8,2,16,64,4096,16000,1000,0.000338334,0.030152436,0.065891964,0.002002166,0.005195164,0.000008421,0.063658,0.00024,0.000133,0.073902648
mpi-multi,sort4K.data,464,1,8,2,16,64,4096,16000,1000,0.000385596,0.029446876,0.087828419,0.002006544,0.004708568,0.000008701,0.060708,0.000222,0.0001,0.083748048
mpi-multi,sort4K.data,464,2,8,2,16,64,4096,16000,1000,0.000349314,0.029701287,0.079784372,0.001853067,0.001789723,0.00000882,0.07694,0.000235,0.000992,0.076463525
mpi-multi,sort4K.data,464,3,8,2,16,64,4096,16000,1000,0.000311213,0.029512269,0.067716981,0.002074121,0.001749628,0.00000878,0.066853,0.000273,0.000137,0.071100512
mpi-multi,sort256K.data,202,0,2,8,16,64,262144,16048,1003,0.009914807,0.033975785,0.106617526,0.001358379,0.013561884,0.00001181,0.265473,0.000138,0.017972,0.1175744
mpi-multi,sort256K.data,202,1,2,8,16,64,262144,16048,1003,0.007079714,0.033731037,0.107757475,0.000913138,0.013559249,0.000016061,0.077744,0.000121,0.020256,0.117434405
mpi-multi,sort256K.data,202,2,2,8,16,64,262144,16048,1003,0.006284679,0.034550582,0.109184352,0.000970203,0.013711603,0.00001552,0.075271,0.000116,0.02068,0.118996106
mpi-multi,sort256K.data,202,3,2,8,16,64,262144,16048,1003,0.007889882,0.035740892,0.095180718,0.010157555,0.013294749,0.00001544,0.090571,0.000117,0.024774,0.119194224
mpi-multi,sort16K.data,175,0,2,16,32,128,16384,32000,1000,0.001273663,0.039309911,0.094706256,0.002862594,0.005610425,0.000084404,0.083038,0.000348,0.005755,0.100937294
mpi-multi,sort16K.data,175,1,2,16,32,128,16384,32000,1000,0.001580389,0.039418007,0.09079986,0.002615826,0.003848335,0.000046353,0.074607,0.000246,0.004001,0.097704453
mpi-multi,sort16K.data,175,2,2,16,32,128,16384,32000,1000,0.001723566,0.034570497,0.09180171,0.002149967,0.005113968,0.000042722,0.071527,0.000225,0.006232,0.095827439
mpi-multi,sort16K.data,175,3,2,16,32,128,16384,32000,1000,0.001488044,0.037103823,0.09221413,0.002559661,0.003924403,0.000062613,0.073949,0.000206,0.004078,0.096372836
mpi-multi,sort4M.data,386,0,4,32,128,512,4194304,128768,1006,0.039406107,0.078046903,0.256049382,0.02326688,0.212433323,0.000095544,0.793342,0.000105,0.228935,0.866042969
mpi-multi,sort4M.data,386,1,4,32,128,512,4194304,128768,1006,0.055822591,0.074766459,0.251630369,0.020544615,0.208063294,0.000087494,0.562481,0.000105,0.225848,0.821990485
mpi-multi,sort4M.data,386,2,4,32,128,512,4194304,128768,1006,0.039844856,0.075654731,0.249057951,0.022780327,0.213015344,0.000128866,0.543557,0.000157,0.230809,0.806399483
mpi-multi,sort4M.data,386,3,4,32,128,512,4194304,128768,1006,0.039166478,0.075737602,0.246854281,0.018154813,0.220027501,0.000155617,0.579216,0.00011,0.235413,0.853027044
mpi-single,sort16M.data,252,0,2,32,64,64,16777216,67392,1053,0.469738019,0.358563457,0.669353186,1.490687869,0.62973619,0.000169917,2.222287,0.051593,1.079346,3.62685564
mpi-single,sort16M.data,252,1,2,32,64,64,16777216,67392,1053,0.567334764,0.367674541,0.666603738,1.4830493310000001,0.54457342,0.000135835,1.540244,0.052559,0.955336,3.637022145
mpi-single,sort16M.data,252,2,2,32,64,64,16777216,67392,1053,0.475381235,0.373597671,0.667197102,1.508491315,0.53296019,0.000121955,1.460314,0.052401,0.951062,3.567400895
mpi-single,sort16M.data,252,3,2,32,64,64,16777216,67392,1053,0.469518638,0.36435368,0.665979866,1.479556966,0.634976035,0.000289621,1.440278,0.051699,1.05568,3.622999967
mpi-multi,sort4K.data,465,0,8,4,32,128,4096,32000,1000,0.000290203,0.000628318,0.133302973,0.002010432,0.007140946,0.000016961,0.072303,0.000286,0.000055,0.079513387
mpi-multi,sort4K.data,465,1,8,4,32,128,4096,32000,1000,0.000399587,0.000753544,0.135892467,0.001987449,0.003990648,0.000021841,0.074148,0.000291,0.00007,0.078289023
mpi-multi,sort4K.data,465,2,8,4,32,128,4096,32000,1000,0.000348646,0.000645568,0.136699523,0.001880693,0.000378458,0.000023742,0.069467,0.000219,0.000054,0.074510995
mpi-multi,sort4K.data,465,3,8,4,32,128,4096,32000,1000,0.000362446,0.000711702,0.135482678,0.001985258,0.008206203,0.000018981,0.068356,0.000282,0.000051,0.082031338
mpi-single,sort64K.data,346,0,4,2,8,8,65536,8008,1001,0.001508349,0.034907561,0.057426565,0.006447977,0.010398784,0.00002222,0.096214,0.000545,0.012731,0.119167209
mpi-single,sort64K.data,346,1,4,2,8,8,65536,8008,1001,0.002150139,0.038625421,0.05725504,0.057098722,0.008871047,0.00001539,0.099163,0.000536,0.010842,0.171759358
mpi-single,sort64K.data,346,2,4,2,8,8,65536,8008,1001,0.001815958,0.039243111,0.066122125,0.006183258,0.007819511,0.000018881,0.094385,0.000525,0.010039,0.130969368
mpi-single,sort64K.data,346,3,4,2,8,8,65536,8008,1001,0.001890811,0.034530201,0.056995017,0.086329967,0.007962439,0.000027711,0.087573,0.000517,0.009995,0.198749536
mpi-multi,sort256K.data,203,0,2,16,32,128,262144,32032,1001,0.005735919,0.033212607,0.154363857,0.000998661,0.017803959,0.000046131,0.301458,0.000191,0.021127,0.140259109
mpi-multi,sort256K.data,203,1,2,16,32,128,262144,32032,1001,0.006257335,0.032639882,0.124545243,0.000899173,0.018247175,0.000037021,0.090654,0.000146,0.021414,0.126332777
mpi-multi,sort256K.data,203,2,2,16,32,128,262144,32032,1001,0.005219973,0.033098066,0.123374076,0.000964649,0.017773495,0.000033631,0.100965,0.000156,0.021141,0.124261403
mpi-multi,sort256K.data,203,3,2,16,32,128,262144,32032,1001,0.005225231,0.03319214,0.122615642,0.000913448,0.017717653,0.000042102,0.091162,0.000216,0.021104,0.123998615
mpi-single,sort4M.data,387,0,4,1,4,4,4194304,5116,1279,0.098110079,0.087356139,0.36732172,0.545802259,0.071647178,0.000020921,0.588697,0.091235,0.30594,1.186328682
mpi-single,sort4M.data,387,1,4,1,4,4,4194304,5116,1279,0.31119005,0.096280295,0.369665596,0.465023144,0.063231514,0.000222547,0.649596,0.090908,0.368793,1.316888166
mpi-single,sort4M.data,387,2,4,1,4,4,4194304,5116,1279,0.235474821,0.088782254,0.423778249,0.442818302,0.068858338,0.00001693,0.591792,0.11146,0.365086,1.269232549
mpi-single,sort4M.data,387,3,4,1,4,4,4194304,5116,1279,0.238587921,0.089076944,0.443500207,0.473720278,0.063248168,0.000015621,0.564344,0.196996,0.367152,1.317195228
mpi-single,sort64K.data,347,0,4,4,16,16,65536,16000,1000,0.00122843,0.033696054,0.05269673,0.006574595,0.003621031,0.00002854,0.092249,0.000241,0.00581,0.105810313
mpi-single,sort64K.data,347,1,4,4,16,16,65536,16000,1000,0.001826657,0.032183727,0.056029996,0.006432628,0.003775897,0.000020991,0.08179,0.000241,0.005933,0.110043228
mpi-single,sort64K.data,347,2,4,4,16,16,65536,16000,1000,0.00153333,0.034038064,0.055475579,0.00675699,0.004315494,0.000029811,0.082346,0.000241,0.006784,0.110979358
mpi-single,sort64K.data,347,3,4,4,16,16,65536,16000,1000,0.001956232,0.032491226,0.058050951,0.005883167,0.003635428,0.000027981,0.082921,0.000241,0.005745,0.109955014
mpi-multi,sort64M.data,109,0,1,32,32,128,67108864,45824,1432,0.403274438,0.927102029,1.028695382,0.255624987,1.066307274,0.000118965,4.59548,0.246762,1.7183519999999999,4.242152236
mpi-multi,sort64M.data,109,1,1,32,32,128,67108864,45824,1432,0.904484869,0.908449807,2.016821833,0.150253767,1.118342857,0.000072713,3.615881,0.242577,1.8236210000000002,5.831735947
mpi-multi,sort64M.data,109,2,1,32,32,128,67108864,45824,1432,0.740220828,0.958754896,2.324296102,0.185852904,1.6551395439999999,0.000117385,3.815721,0.245268,1.7308050000000001,5.926848983
mpi-multi,sort64M.data,109,3,1,32,32,128,67108864,45824,1432,0.676031892,0.938193656,1.9853678559999999,0.146255059,1.112016815,0.000072452,3.375069,0.248231,1.7189510000000001,5.576902406
mpi-multi,sort4K.data,466,0,8,8,64,256,4096,64000,1000,0.000340641,0.031113938,0.256724371,0.001754158,0.005776942,0.000025611,0.172409,0.000176,0.000048,0.171879587
mpi-multi,sort4K.data,466,1,8,8,64,256,4096,64000,1000,0.000449125,0.030780837,0.262647837,0.00178067,0.000460336,0.000029321,0.169692,0.000194,0.000047,0.168417634
mpi-multi,sort4K.data,466,2,8,8,64,256,4096,64000,1000,0.000365322,0.031206321,0.253486083,0.001745036,0.00210712,0.00002529,0.165364,0.000197,0.000049,0.166145398
mpi-multi,sort4K.data,466,3,8,8,64,256,4096,64000,1000,0.000385592,0.030938982,0.249453981,0.002859365,0.002981861,0.000050801,0.162132,0.000195,0.000047,0.165791067
mpi-single,sort4M.data,388,0,4,2,8,8,4194304,8952,1119,0.096900544,0.090432216,0.139305762,0.394013903,0.054707671,0.000024021,0.442477,0.039106,0.187384,0.783266878
mpi-single,sort4M.data,388,1,4,2,8,8,4194304,8952,1119,0.122966206,0.091635774,0.136177881,0.377753239,0.051175384,0.00002306,0.311184,0.039666,0.177982,0.788124733
mpi-single,sort4M.data,388,2,4,2,8,8,4194304,8952,1119,0.100526431,0.089979272,0.145459377,0.513264933,0.050092495,0.000022891,0.294902,0.040469,0.163142,0.90976674
mpi-single,sort4M.data,388,3,4,2,8,8,4194304,8952,1119,0.09766752,0.088684461,0.218554096,0.317667,0.052737227,0.000016911,0.32751,0.039565,0.269468,0.783589438
mpi-single,sort16M.data,253,0,2,64,128,128,16777216,131328,1026,0.282189192,0.276298835,0.416214985,1.554329217,0.210259939,0.000129935,1.7801040000000001,0.030282,0.529739,2.744714386
mpi-single,sort16M.data,253,1,2,64,128,128,16777216,131328,1026,0.328097676,0.304514339,0.465528839,1.415339946,0.231746109,0.000117125,1.093336,0.034024,0.493631,2.753414049
mpi-single,sort16M.data,253,2,2,64,128,128,16777216,131328,1026,0.283567259,0.285558886,0.537678031,1.011138964,0.364126386,0.000115455,1.078452,0.030639,0.498872,2.4911825739999998
mpi-single,sort16M.data,253,3,2,64,128,128,16777216,131328,1026,0.277358673,0.297891586,0.448076181,1.354668957,1.637558491,0.000121245,0.995993,0.030298,1.5093860000000001,4.02401147
mpi-single,sort64K.data,348,0,4,8,32,32,65536,32000,1000,0.001496198,0.033426405,0.187103594,0.006466435,0.003928865,0.000026721,0.107346,0.000124,0.006166,0.241042974
mpi-single,sort64K.data,348,1,4,8,32,32,65536,32000,1000,0.001776887,0.032372371,0.167172999,0.006436953,0.003614717,0.000032711,0.097321,0.000126,0.005926,0.218941289
mpi-single,sort64K.data,348,2,4,8,32,32,65536,32000,1000,0.001617292,0.033651873,0.178260252,0.006447828,0.004375328,0.000032011,0.107261,0.000119,0.006623,0.23120441
mpi-single,sort64K.data,348,3,4,8,32,32,65536,32000,1000,0.001806607,0.033319692,0.189900913,0.104816736,0.0051336,0.000030841,0.097651,0.000122,0.007458,0.342842739
mpi-single,sort4M.data,389,0,4,4,16,16,4194304,16880,1055,0.091089864,0.087861221,0.112674042,0.39262793,0.054034329,0.000028141,0.432149,0.019903,0.177307,0.746419473
mpi-single,sort4M.data,389,1,4,4,16,16,4194304,16880,1055,0.117147582,0.087477612,0.107566069,0.39681665,0.051216012,0.000030131,0.294614,0.019983,0.17634,0.770200081
mpi-single,sort4M.data,389,2,4,4,16,16,4194304,16880,1055,0.102961899,0.092764111,0.109575424,0.382636585,0.050854573,0.000028131,0.286145,0.020194,0.163645,0.746999132
mpi-single,sort4M.data,389,3,4,4,16,16,4194304,16880,1055,0.096107482,0.087619754,0.105630407,0.37648058,0.048676292,0.000026641,0.270632,0.019778,0.157946,0.722884333
mpi-single,sort64K.data,349,0,4,16,64,64,65536,64000,1000,0.001242056,0.030090396,0.198627669,0.006860435,0.002996881,0.000052272,0.152372,0.000047,0.005071,0.246762134
mpi-single,sort64K.data,349,1,4,16,64,64,65536,64000,1000,0.00164721,0.02989677,0.211812568,0.006212606,0.003117169,0.000039872,0.132411,0.000047,0.005242,0.259976654
